incident_id,token_count,chunk_count
RCA-05084,46,1
RCA-05085,46,1
RCA-05086,46,1
RCA-05087,45,1
RCA-05088,45,1
RCA-05089,45,1
RCA-05090,45,1
RCA-05091,47,1
RCA-05092,41,1
RCA-05093,44,1
RCA-05094,43,1
RCA-05095,43,1
RCA-05096,48,1
RCA-05097,45,1
RCA-05098,47,1
RCA-05099,46,1
RCA-05100,45,1
RCA-05101,54,1
RCA-05102,41,1
RCA-05103,41,1
RCA-05104,44,1
RCA-05105,46,1
RCA-05106,49,1
RCA-05107,45,1
RCA-05108,50,1
RCA-05109,46,1
RCA-05110,42,1
RCA-05111,45,1
RCA-05112,46,1
RCA-05113,44,1
RCA-05114,45,1
RCA-05115,42,1
RCA-05116,45,1
RCA-05117,41,1
RCA-05118,45,1
RCA-05119,41,1
RCA-05120,42,1
RCA-05121,45,1
RCA-05122,47,1
RCA-05123,46,1
RCA-05124,46,1
RCA-05125,43,1
RCA-05126,47,1
RCA-05127,46,1
RCA-05128,46,1
RCA-05129,45,1
RCA-05130,46,1
RCA-05131,48,1
RCA-05132,59,1
RCA-05133,55,1
RCA-05134,45,1
RCA-05135,49,1
RCA-05136,42,1
RCA-05137,43,1
RCA-05138,45,1
RCA-05139,46,1
RCA-05140,46,1
RCA-05141,44,1
RCA-05142,46,1
RCA-05143,44,1
RCA-05144,46,1
RCA-05145,44,1
RCA-05146,46,1
RCA-05147,41,1
RCA-05148,46,1
RCA-05149,44,1
RCA-05150,44,1
RCA-05151,45,1
RCA-05152,45,1
RCA-05153,45,1
RCA-05154,46,1
RCA-05155,41,1
RCA-05156,46,1
RCA-05157,50,1
RCA-05158,44,1
RCA-05159,45,1
RCA-05160,45,1
RCA-05161,42,1
RCA-05162,44,1
RCA-05163,46,1
RCA-05164,43,1
RCA-05165,44,1
RCA-05166,45,1
RCA-05167,45,1
RCA-05168,58,1
RCA-05169,46,1
RCA-05170,45,1
RCA-05171,48,1
RCA-05172,45,1
RCA-05173,44,1
RCA-05174,46,1
RCA-05175,42,1
RCA-05176,46,1
RCA-05177,46,1
RCA-05178,45,1
RCA-05179,45,1
RCA-05180,46,1
RCA-05181,42,1
RCA-05182,45,1
RCA-05183,45,1
RCA-05184,49,1
RCA-05185,43,1
RCA-05186,44,1
RCA-05187,45,1
RCA-05188,44,1
RCA-05189,45,1
RCA-05190,44,1
RCA-05191,42,1
RCA-05192,43,1
RCA-05193,45,1
RCA-05194,48,1
RCA-05195,46,1
RCA-05196,44,1
RCA-05197,45,1
RCA-05198,45,1
RCA-05199,46,1
RCA-05200,42,1
RCA-05201,44,1
RCA-05202,53,1
RCA-05203,49,1
RCA-05204,46,1
RCA-05205,54,1
RCA-05206,47,1
RCA-05207,46,1
RCA-05208,44,1
RCA-05209,45,1
RCA-05210,56,1
RCA-05211,41,1
RCA-05212,45,1
RCA-05213,42,1
RCA-05214,42,1
RCA-05215,44,1
RCA-05216,56,1
RCA-05217,43,1
RCA-05218,41,1
RCA-05219,53,1
RCA-05220,45,1
RCA-05221,41,1
RCA-05222,45,1
RCA-05223,45,1
RCA-05224,49,1
RCA-05225,41,1
RCA-05226,44,1
RCA-05227,48,1
RCA-05228,49,1
RCA-05229,44,1
RCA-05230,45,1
RCA-05231,56,1
RCA-05232,46,1
RCA-05233,45,1
RCA-05234,53,1
RCA-05235,43,1
RCA-05236,45,1
RCA-05237,45,1
RCA-05238,45,1
RCA-05239,43,1
RCA-05240,46,1
RCA-05241,44,1
RCA-05242,53,1
RCA-05243,45,1
RCA-05244,41,1
RCA-05245,47,1
RCA-05246,47,1
RCA-05247,47,1
RCA-05248,46,1
RCA-05249,55,1
RCA-05250,43,1
RCA-05251,45,1
RCA-05252,45,1
RCA-05253,46,1
RCA-05254,44,1
RCA-05255,41,1
RCA-05256,47,1
RCA-05257,44,1
RCA-05258,45,1
RCA-05259,42,1
RCA-05260,43,1
RCA-05261,46,1
RCA-05262,43,1
RCA-05263,43,1
RCA-05264,45,1
RCA-05265,46,1
RCA-05266,43,1
RCA-05267,46,1
RCA-05268,45,1
RCA-05269,58,1
RCA-05270,55,1
RCA-05271,43,1
RCA-05272,48,1
RCA-05273,44,1
RCA-05274,46,1
RCA-05275,46,1
RCA-05276,42,1
RCA-05277,43,1
RCA-05278,46,1
RCA-05279,45,1
RCA-05280,43,1
RCA-05281,48,1
RCA-05282,46,1
RCA-05283,43,1
RCA-05284,47,1
RCA-05285,50,1
RCA-05286,46,1
RCA-05287,48,1
RCA-05288,42,1
RCA-05289,45,1
RCA-05290,44,1
RCA-05291,48,1
RCA-05292,47,1
RCA-05293,42,1
RCA-05294,41,1
RCA-05295,45,1
RCA-05296,41,1
RCA-05297,56,1
RCA-05298,44,1
RCA-05299,45,1
RCA-05300,43,1
RCA-05301,45,1
RCA-05302,45,1
RCA-05303,46,1
RCA-05304,46,1
RCA-05305,44,1
RCA-05306,42,1
RCA-05307,46,1
RCA-05308,44,1
RCA-05309,45,1
RCA-05310,46,1
RCA-05311,45,1
RCA-05312,42,1
RCA-05313,46,1
RCA-05314,45,1
RCA-05315,45,1
RCA-05316,42,1
RCA-05317,48,1
RCA-05318,45,1
RCA-05319,44,1
RCA-05320,44,1
RCA-05321,46,1
RCA-05322,44,1
RCA-05323,45,1
RCA-05324,47,1
RCA-05325,41,1
RCA-05326,44,1
RCA-05327,55,1
RCA-05328,44,1
RCA-05329,45,1
RCA-05330,45,1
RCA-05331,45,1
RCA-05332,45,1
RCA-05333,41,1
RCA-05334,42,1
RCA-05335,42,1
RCA-05336,45,1
RCA-05337,58,1
RCA-05338,41,1
RCA-05339,41,1
RCA-05340,45,1
RCA-05341,46,1
RCA-05342,46,1
RCA-05343,57,1
RCA-05344,44,1
RCA-05345,45,1
RCA-05346,43,1
RCA-05347,46,1
RCA-05348,42,1
RCA-05349,49,1
RCA-05350,45,1
RCA-05351,46,1
RCA-05352,50,1
RCA-05353,45,1
RCA-05354,43,1
RCA-05355,41,1
RCA-05356,45,1
RCA-05357,45,1
RCA-05358,46,1
RCA-05359,57,1
RCA-05360,43,1
RCA-05361,57,1
RCA-05362,48,1
RCA-05363,43,1
RCA-05364,44,1
RCA-05365,41,1
RCA-05366,44,1
RCA-05367,50,1
RCA-05368,46,1
RCA-05369,42,1
RCA-05370,44,1
RCA-05371,44,1
RCA-05372,55,1
RCA-05373,45,1
RCA-05374,54,1
RCA-05375,41,1
RCA-05376,45,1
RCA-05377,58,1
RCA-05378,47,1
RCA-05379,43,1
RCA-05380,45,1
RCA-05381,46,1
RCA-05382,41,1
RCA-05383,52,1
RCA-05384,45,1
RCA-05385,43,1
RCA-05386,45,1
RCA-05387,45,1
RCA-05388,55,1
RCA-05389,44,1
RCA-05390,42,1
RCA-05391,46,1
RCA-05392,44,1
RCA-05393,45,1
RCA-05394,44,1
RCA-05395,44,1
RCA-05396,52,1
RCA-05397,45,1
RCA-05398,44,1
RCA-05399,43,1
RCA-05400,42,1
RCA-05401,57,1
RCA-05402,50,1
RCA-05403,43,1
RCA-05404,56,1
RCA-05405,46,1
RCA-05406,44,1
RCA-05407,48,1
RCA-05408,45,1
RCA-05409,43,1
RCA-05410,45,1
RCA-05411,42,1
RCA-05412,47,1
RCA-05413,46,1
RCA-05414,41,1
RCA-05415,45,1
RCA-05416,46,1
RCA-05417,45,1
RCA-05418,43,1
RCA-05419,46,1
RCA-05420,44,1
RCA-05421,46,1
RCA-05422,46,1
RCA-05423,46,1
RCA-05424,45,1
RCA-05425,45,1
RCA-05426,55,1
RCA-05427,44,1
RCA-05428,45,1
RCA-05429,44,1
RCA-05430,49,1
RCA-05431,45,1
RCA-05432,46,1
RCA-05433,47,1
RCA-05434,46,1
RCA-05435,46,1
RCA-05436,43,1
RCA-05437,42,1
RCA-05438,46,1
RCA-05439,44,1
RCA-05440,41,1
RCA-05441,43,1
RCA-05442,43,1
RCA-05443,42,1
RCA-05444,44,1
RCA-05445,44,1
RCA-05446,42,1
RCA-05447,44,1
RCA-05448,45,1
RCA-05449,47,1
RCA-05450,45,1
RCA-05451,47,1
RCA-05452,46,1
RCA-05453,46,1
RCA-05454,45,1
RCA-05455,47,1
RCA-05456,44,1
RCA-05457,47,1
RCA-05458,45,1
RCA-05459,44,1
RCA-05460,45,1
RCA-05461,45,1
RCA-05462,45,1
RCA-05463,45,1
RCA-05464,45,1
RCA-05465,45,1
RCA-05466,47,1
RCA-05467,57,1
RCA-05468,47,1
RCA-05469,48,1
RCA-05470,45,1
RCA-05471,45,1
RCA-05472,44,1
RCA-05473,45,1
RCA-05474,46,1
RCA-05475,44,1
RCA-05476,44,1
RCA-05477,42,1
RCA-05478,58,1
RCA-05479,45,1
RCA-05480,58,1
RCA-05481,46,1
RCA-05482,45,1
RCA-05483,45,1
RCA-05484,45,1
RCA-05485,46,1
RCA-05486,45,1
RCA-05487,50,1
RCA-05488,45,1
RCA-05489,47,1
RCA-05490,45,1
RCA-05491,45,1
RCA-05492,45,1
RCA-05493,45,1
RCA-05494,49,1
RCA-05495,41,1
RCA-05496,45,1
RCA-05497,48,1
RCA-05498,49,1
RCA-05499,45,1
RCA-05500,41,1
RCA-05501,45,1
RCA-05502,42,1
RCA-05503,45,1
RCA-05504,45,1
RCA-05505,46,1
RCA-05506,44,1
RCA-05507,45,1
RCA-05508,45,1
RCA-05509,46,1
RCA-05510,45,1
RCA-05511,46,1
RCA-05512,45,1
RCA-05513,44,1
RCA-05514,44,1
RCA-05515,44,1
RCA-05516,56,1
RCA-05517,46,1
RCA-05518,46,1
RCA-05519,44,1
RCA-05520,42,1
RCA-05521,45,1
RCA-05522,45,1
RCA-05523,43,1
RCA-05524,46,1
RCA-05525,46,1
RCA-05526,44,1
RCA-05527,49,1
RCA-05528,45,1
RCA-05529,45,1
RCA-05530,46,1
RCA-05531,45,1
RCA-05532,44,1
RCA-05533,45,1
RCA-05534,50,1
RCA-05535,44,1
RCA-05536,42,1
RCA-05537,45,1
RCA-05538,41,1
RCA-05539,45,1
RCA-05540,46,1
RCA-05541,46,1
RCA-05542,45,1
RCA-05543,47,1
RCA-05544,47,1
RCA-05545,43,1
RCA-05546,46,1
RCA-05547,44,1
RCA-05548,46,1
RCA-05549,45,1
RCA-05550,45,1
RCA-05551,47,1
RCA-05552,45,1
RCA-05553,47,1
RCA-05554,42,1
RCA-05555,46,1
RCA-05556,44,1
RCA-05557,48,1
RCA-05558,43,1
RCA-05559,41,1
RCA-05560,41,1
RCA-05561,44,1
RCA-05562,45,1
RCA-05563,45,1
RCA-05564,43,1
RCA-05565,42,1
RCA-05566,43,1
RCA-05567,45,1
RCA-05568,45,1
RCA-05569,46,1
RCA-05570,46,1
RCA-05571,45,1
RCA-05572,47,1
RCA-05573,46,1
RCA-05574,44,1
RCA-05575,46,1
RCA-05576,46,1
RCA-05577,42,1
RCA-05578,42,1
RCA-05579,45,1
RCA-05580,44,1
RCA-05581,46,1
RCA-05582,44,1
RCA-05583,43,1
RCA-05584,44,1
RCA-05585,46,1
RCA-05586,46,1
RCA-05587,49,1
RCA-05588,42,1
RCA-05589,52,1
RCA-05590,49,1
RCA-05591,45,1
RCA-05592,43,1
RCA-05593,44,1
RCA-05594,43,1
RCA-05595,45,1
RCA-05596,47,1
RCA-05597,41,1
RCA-05598,48,1
RCA-05599,58,1
RCA-05600,42,1
RCA-05601,43,1
RCA-05602,46,1
RCA-05603,45,1
RCA-05604,43,1
RCA-05605,45,1
RCA-05606,49,1
RCA-05607,46,1
RCA-05608,45,1
RCA-05609,50,1
RCA-05610,45,1
RCA-05611,50,1
RCA-05612,44,1
RCA-05613,42,1
RCA-05614,48,1
RCA-05615,45,1
RCA-05616,43,1
RCA-05617,46,1
RCA-05618,42,1
RCA-05619,55,1
RCA-05620,48,1
RCA-05621,43,1
RCA-05622,49,1
RCA-05623,43,1
RCA-05624,42,1
RCA-05625,44,1
RCA-05626,45,1
RCA-05627,44,1
RCA-05628,46,1
RCA-05629,46,1
RCA-05630,43,1
RCA-05631,43,1
RCA-05632,44,1
RCA-05633,43,1
RCA-05634,46,1
RCA-05635,45,1
RCA-05636,43,1
RCA-05637,46,1
RCA-05638,45,1
RCA-05639,43,1
RCA-05640,42,1
RCA-05641,43,1
RCA-05642,45,1
RCA-05643,46,1
RCA-05644,53,1
RCA-05645,46,1
RCA-05646,46,1
RCA-05647,45,1
RCA-05648,47,1
RCA-05649,45,1
RCA-05650,45,1
RCA-05651,43,1
RCA-05652,43,1
RCA-05653,45,1
RCA-05654,41,1
RCA-05655,42,1
RCA-05656,41,1
RCA-05657,45,1
RCA-05658,43,1
RCA-05659,44,1
RCA-05660,43,1
RCA-05661,45,1
RCA-05662,44,1
RCA-05663,49,1
RCA-05664,56,1
RCA-05665,47,1
RCA-05666,45,1
RCA-05667,45,1
RCA-05668,45,1
RCA-05669,45,1
RCA-05670,44,1
RCA-05671,41,1
RCA-05672,46,1
RCA-05673,43,1
RCA-05674,45,1
RCA-05675,45,1
RCA-05676,44,1
RCA-05677,57,1
RCA-05678,43,1
RCA-05679,41,1
RCA-05680,44,1
RCA-05681,44,1
RCA-05682,45,1
RCA-05683,45,1
RCA-05684,48,1
RCA-05685,42,1
RCA-05686,45,1
RCA-05687,49,1
RCA-05688,42,1
RCA-05689,44,1
RCA-05690,45,1
RCA-05691,41,1
RCA-05692,48,1
RCA-05693,44,1
RCA-05694,44,1
RCA-05695,46,1
RCA-05696,57,1
RCA-05697,47,1
RCA-05698,46,1
RCA-05699,43,1
RCA-05700,44,1
RCA-05701,48,1
RCA-05702,45,1
RCA-05703,43,1
RCA-05704,43,1
RCA-05705,44,1
RCA-05706,45,1
RCA-05707,42,1
RCA-05708,42,1
RCA-05709,45,1
RCA-05710,47,1
RCA-05711,46,1
RCA-05712,46,1
RCA-05713,43,1
RCA-05714,43,1
RCA-05715,47,1
RCA-05716,49,1
RCA-05717,44,1
RCA-05718,42,1
RCA-05719,43,1
RCA-05720,46,1
RCA-05721,41,1
RCA-05722,44,1
RCA-05723,43,1
RCA-05724,45,1
RCA-05725,45,1
RCA-05726,46,1
RCA-05727,58,1
RCA-05728,42,1
RCA-05729,46,1
RCA-05730,46,1
RCA-05731,45,1
RCA-05732,44,1
RCA-05733,45,1
RCA-05734,46,1
RCA-05735,47,1
RCA-05736,48,1
RCA-05737,42,1
RCA-05738,43,1
RCA-05739,45,1
RCA-05740,44,1
RCA-05741,47,1
RCA-05742,53,1
RCA-05743,44,1
RCA-05744,46,1
RCA-05745,41,1
RCA-05746,45,1
RCA-05747,44,1
RCA-05748,44,1
RCA-05749,46,1
RCA-05750,46,1
RCA-05751,50,1
RCA-05752,44,1
RCA-05753,45,1
RCA-05754,57,1
RCA-05755,45,1
RCA-05756,45,1
RCA-05757,46,1
RCA-05758,50,1
RCA-05759,41,1
RCA-05760,44,1
RCA-05761,44,1
RCA-05762,55,1
RCA-05763,45,1
RCA-05764,44,1
RCA-05765,46,1
RCA-05766,44,1
RCA-05767,45,1
RCA-05768,47,1
RCA-05769,60,1
RCA-05770,43,1
RCA-05771,48,1
RCA-05772,46,1
RCA-05773,45,1
RCA-05774,43,1
RCA-05775,48,1
RCA-05776,43,1
RCA-05777,45,1
RCA-05778,45,1
RCA-05779,46,1
RCA-05780,42,1
RCA-05781,48,1
RCA-05782,44,1
RCA-05783,46,1
RCA-05784,55,1
RCA-05785,47,1
RCA-05786,46,1
RCA-05787,45,1
RCA-05788,47,1
RCA-05789,45,1
RCA-05790,42,1
RCA-05791,45,1
RCA-05792,47,1
RCA-05793,45,1
RCA-05794,46,1
RCA-05795,46,1
RCA-05796,42,1
RCA-05797,47,1
RCA-05798,41,1
RCA-05799,46,1
RCA-05800,45,1
RCA-05801,46,1
RCA-05802,45,1
RCA-05803,42,1
RCA-05804,41,1
RCA-05805,45,1
RCA-05806,45,1
RCA-05807,55,1
RCA-05808,52,1
RCA-05809,47,1
RCA-05810,45,1
RCA-05811,42,1
RCA-05812,45,1
RCA-05813,45,1
RCA-05814,44,1
RCA-05815,46,1
RCA-05816,42,1
RCA-05817,48,1
RCA-05818,44,1
RCA-05819,44,1
RCA-05820,43,1
RCA-05821,43,1
RCA-05822,43,1
RCA-05823,45,1
RCA-05824,57,1
RCA-05825,46,1
RCA-05826,44,1
RCA-05827,48,1
RCA-05828,45,1
RCA-05829,45,1
RCA-05830,45,1
RCA-05831,45,1
RCA-05832,45,1
RCA-05833,44,1
RCA-05834,46,1
RCA-05835,46,1
RCA-05836,49,1
RCA-05837,46,1
RCA-05838,46,1
RCA-05839,46,1
RCA-05840,44,1
RCA-05841,45,1
RCA-05842,49,1
RCA-05843,45,1
RCA-05844,44,1
RCA-05845,43,1
RCA-05846,43,1
RCA-05847,46,1
RCA-05848,55,1
RCA-05849,46,1
RCA-05850,48,1
RCA-05851,43,1
RCA-05852,45,1
RCA-05853,45,1
RCA-05854,43,1
RCA-05855,47,1
RCA-05856,46,1
RCA-05857,50,1
RCA-05858,47,1
RCA-05859,44,1
RCA-05860,45,1
RCA-05861,47,1
RCA-05862,48,1
RCA-05863,43,1
RCA-05864,42,1
RCA-05865,43,1
RCA-05866,43,1
RCA-05867,45,1
RCA-05868,41,1
RCA-05869,45,1
RCA-05870,44,1
RCA-05871,43,1
RCA-05872,46,1
RCA-05873,45,1
RCA-05874,44,1
RCA-05875,47,1
RCA-05876,48,1
RCA-05877,47,1
RCA-05878,44,1
RCA-05879,43,1
RCA-05880,43,1
RCA-05881,46,1
RCA-05882,44,1
RCA-05883,45,1
RCA-05884,48,1
RCA-05885,43,1
RCA-05886,46,1
RCA-05887,47,1
RCA-05888,47,1
RCA-05889,42,1
RCA-05890,42,1
RCA-05891,45,1
RCA-05892,45,1
RCA-05893,44,1
RCA-05894,43,1
RCA-05895,47,1
RCA-05896,45,1
RCA-05897,45,1
RCA-05898,46,1
RCA-05899,45,1
RCA-05900,45,1
RCA-05901,44,1
RCA-05902,47,1
RCA-05903,44,1
RCA-05904,46,1
RCA-05905,45,1
RCA-05906,48,1
RCA-05907,43,1
RCA-05908,43,1
RCA-05909,46,1
RCA-05910,45,1
RCA-05911,43,1
RCA-05912,43,1
RCA-05913,59,1
RCA-05914,58,1
RCA-05915,48,1
RCA-05916,48,1
RCA-05917,44,1
RCA-05918,43,1
RCA-05919,53,1
RCA-05920,46,1
RCA-05921,44,1
RCA-05922,45,1
RCA-05923,45,1
RCA-05924,44,1
RCA-05925,48,1
RCA-05926,44,1
RCA-05927,45,1
RCA-05928,46,1
RCA-05929,48,1
RCA-05930,45,1
RCA-05931,44,1
RCA-05932,44,1
RCA-05933,42,1
RCA-05934,42,1
RCA-05935,44,1
RCA-05936,47,1
RCA-05937,47,1
RCA-05938,43,1
RCA-05939,44,1
RCA-05940,45,1
RCA-05941,45,1
RCA-05942,45,1
RCA-05943,46,1
RCA-05944,54,1
RCA-05945,48,1
RCA-05946,45,1
RCA-05947,57,1
RCA-05948,42,1
RCA-05949,44,1
RCA-05950,47,1
RCA-05951,42,1
RCA-05952,44,1
RCA-05953,47,1
RCA-05954,42,1
RCA-05955,46,1
RCA-05956,42,1
RCA-05957,47,1
RCA-05958,50,1
RCA-05959,61,1
RCA-05960,46,1
RCA-05961,41,1
RCA-05962,47,1
RCA-05963,44,1
RCA-05964,45,1
RCA-05965,45,1
RCA-05966,47,1
RCA-05967,47,1
RCA-05968,45,1
RCA-05969,43,1
RCA-05970,56,1
RCA-05971,44,1
RCA-05972,45,1
RCA-05973,49,1
RCA-05974,46,1
RCA-05975,45,1
RCA-05976,45,1
RCA-05977,43,1
RCA-05978,46,1
RCA-05979,44,1
RCA-05980,43,1
RCA-05981,46,1
RCA-05982,42,1
RCA-05983,43,1
RCA-05984,46,1
RCA-05985,46,1
RCA-05986,46,1
RCA-05987,44,1
RCA-05988,42,1
RCA-05989,47,1
RCA-05990,47,1
RCA-05991,44,1
RCA-05992,41,1
RCA-05993,45,1
RCA-05994,45,1
RCA-05995,48,1
RCA-05996,45,1
RCA-05997,46,1
RCA-05998,45,1
RCA-05999,49,1
RCA-06000,42,1
RCA-06001,44,1
RCA-06002,43,1
RCA-06003,46,1
RCA-06004,45,1
RCA-06005,46,1
RCA-06006,48,1
RCA-06007,45,1
RCA-06008,44,1
RCA-06009,46,1
RCA-06010,45,1
RCA-06011,46,1
RCA-06012,45,1
RCA-06013,45,1
RCA-06014,44,1
RCA-06015,45,1
RCA-06016,55,1
RCA-06017,46,1
RCA-06018,47,1
RCA-06019,50,1
RCA-06020,44,1
RCA-06021,50,1
RCA-06022,45,1
RCA-06023,41,1
RCA-06024,44,1
RCA-06025,44,1
RCA-06026,46,1
RCA-06027,45,1
RCA-06028,45,1
RCA-06029,45,1
RCA-06030,43,1
RCA-06031,42,1
RCA-06032,44,1
RCA-06033,45,1
RCA-06034,45,1
RCA-06035,45,1
RCA-06036,42,1
RCA-06037,45,1
RCA-06038,43,1
RCA-06039,44,1
RCA-06040,41,1
RCA-06041,56,1
RCA-06042,46,1
RCA-06043,44,1
RCA-06044,42,1
RCA-06045,46,1
RCA-06046,48,1
RCA-06047,44,1
RCA-06048,42,1
RCA-06049,44,1
RCA-06050,42,1
RCA-06051,46,1
RCA-06052,50,1
RCA-06053,45,1
RCA-06054,44,1
RCA-06055,42,1
RCA-06056,48,1
RCA-06057,45,1
RCA-06058,46,1
RCA-06059,45,1
RCA-06060,46,1
RCA-06061,45,1
RCA-06062,55,1
RCA-06063,44,1
RCA-06064,45,1
RCA-06065,47,1
RCA-06066,54,1
RCA-06067,41,1
RCA-06068,48,1
RCA-06069,46,1
RCA-06070,45,1
RCA-06071,47,1
RCA-06072,46,1
RCA-06073,47,1
RCA-06074,44,1
RCA-06075,48,1
RCA-06076,46,1
RCA-06077,45,1
RCA-06078,49,1
RCA-06079,45,1
RCA-06080,47,1
RCA-06081,45,1
RCA-06082,45,1
RCA-06083,43,1
RCA-06084,45,1
RCA-06085,43,1
RCA-06086,45,1
RCA-06087,45,1
RCA-06088,44,1
RCA-06089,60,1
RCA-06090,41,1
RCA-06091,44,1
RCA-06092,44,1
RCA-06093,42,1
RCA-06094,44,1
RCA-06095,44,1
RCA-06096,57,1
RCA-06097,45,1
RCA-06098,47,1
RCA-06099,48,1
RCA-06100,44,1
RCA-06101,46,1
RCA-06102,48,1
RCA-06103,45,1
RCA-06104,42,1
RCA-06105,43,1
RCA-06106,45,1
RCA-06107,42,1
RCA-06108,44,1
RCA-06109,55,1
RCA-06110,45,1
RCA-06111,46,1
RCA-06112,45,1
RCA-06113,46,1
RCA-06114,45,1
RCA-06115,45,1
RCA-06116,48,1
RCA-06117,48,1
RCA-06118,41,1
RCA-06119,47,1
RCA-06120,44,1
RCA-06121,43,1
RCA-06122,46,1
RCA-06123,48,1
RCA-06124,42,1
RCA-06125,44,1
RCA-06126,48,1
RCA-06127,46,1
RCA-06128,48,1
RCA-06129,47,1
RCA-06130,46,1
RCA-06131,45,1
RCA-06132,58,1
RCA-06133,45,1
RCA-06134,43,1
RCA-06135,55,1
RCA-06136,46,1
RCA-06137,45,1
RCA-06138,45,1
RCA-06139,45,1
RCA-06140,46,1
RCA-06141,45,1
RCA-06142,43,1
RCA-06143,42,1
RCA-06144,45,1
RCA-06145,45,1
RCA-06146,42,1
RCA-06147,46,1
RCA-06148,44,1
RCA-06149,45,1
RCA-06150,48,1
RCA-06151,44,1
RCA-06152,42,1
RCA-06153,45,1
RCA-06154,45,1
RCA-06155,44,1
RCA-06156,45,1
RCA-06157,46,1
RCA-06158,47,1
RCA-06159,45,1
RCA-06160,43,1
RCA-06161,45,1
RCA-06162,44,1
RCA-06163,42,1
RCA-06164,45,1
RCA-06165,56,1
RCA-06166,47,1
RCA-06167,46,1
RCA-06168,45,1
RCA-06169,45,1
RCA-06170,45,1
RCA-06171,45,1
RCA-06172,42,1
RCA-06173,45,1
RCA-06174,42,1
RCA-06175,49,1
RCA-06176,47,1
RCA-06177,42,1
RCA-06178,49,1
RCA-06179,45,1
RCA-06180,46,1
RCA-06181,46,1
RCA-06182,45,1
RCA-06183,46,1
RCA-06184,45,1
RCA-06185,47,1
RCA-06186,44,1
RCA-06187,46,1
RCA-06188,47,1
RCA-06189,45,1
RCA-06190,45,1
RCA-06191,43,1
RCA-06192,48,1
RCA-06193,45,1
RCA-06194,46,1
RCA-06195,46,1
RCA-06196,47,1
RCA-06197,44,1
RCA-06198,42,1
RCA-06199,55,1
RCA-06200,45,1
RCA-06201,46,1
RCA-06202,43,1
RCA-06203,48,1
RCA-06204,45,1
RCA-06205,41,1
RCA-06206,44,1
RCA-06207,44,1
RCA-06208,42,1
RCA-06209,45,1
RCA-06210,45,1
RCA-06211,41,1
RCA-06212,41,1
RCA-06213,43,1
RCA-06214,46,1
RCA-06215,45,1
RCA-06216,47,1
RCA-06217,45,1
RCA-06218,44,1
RCA-06219,42,1
RCA-06220,42,1
RCA-06221,57,1
RCA-06222,46,1
RCA-06223,44,1
RCA-06224,45,1
RCA-06225,45,1
RCA-06226,45,1
RCA-06227,44,1
RCA-06228,44,1
RCA-06229,46,1
RCA-06230,46,1
RCA-06231,42,1
RCA-06232,46,1
RCA-06233,58,1
RCA-06234,49,1
RCA-06235,46,1
RCA-06236,41,1
RCA-06237,42,1
RCA-06238,45,1
RCA-06239,41,1
RCA-06240,45,1
RCA-06241,46,1
RCA-06242,45,1
RCA-06243,45,1
RCA-06244,46,1
RCA-06245,47,1
RCA-06246,46,1
RCA-06247,46,1
RCA-06248,46,1
RCA-06249,45,1
RCA-06250,47,1
RCA-06251,48,1
RCA-06252,56,1
RCA-06253,57,1
RCA-06254,43,1
RCA-06255,49,1
RCA-06256,49,1
RCA-06257,46,1
RCA-06258,47,1
RCA-06259,46,1
RCA-06260,44,1
RCA-06261,58,1
RCA-06262,45,1
RCA-06263,43,1
RCA-06264,47,1
RCA-06265,45,1
RCA-06266,45,1
RCA-06267,56,1
RCA-06268,46,1
RCA-06269,43,1
RCA-06270,42,1
RCA-06271,44,1
RCA-06272,43,1
RCA-06273,45,1
RCA-06274,54,1
RCA-06275,44,1
RCA-06276,47,1
RCA-06277,59,1
RCA-06278,43,1
RCA-06279,44,1
RCA-06280,44,1
RCA-06281,46,1
RCA-06282,44,1
RCA-06283,45,1
RCA-06284,48,1
RCA-06285,43,1
RCA-06286,48,1
RCA-06287,47,1
RCA-06288,44,1
RCA-06289,49,1
RCA-06290,46,1
RCA-06291,43,1
RCA-06292,45,1
RCA-06293,46,1
RCA-06294,45,1
RCA-06295,46,1
RCA-06296,42,1
RCA-06297,46,1
RCA-06298,45,1
RCA-06299,46,1
RCA-06300,46,1
RCA-06301,54,1
RCA-06302,41,1
RCA-06303,47,1
RCA-06304,44,1
RCA-06305,43,1
RCA-06306,46,1
RCA-06307,47,1
RCA-06308,41,1
RCA-06309,42,1
RCA-06310,45,1
RCA-06311,42,1
RCA-06312,48,1
RCA-06313,47,1
RCA-06314,45,1
RCA-06315,45,1
RCA-06316,46,1
RCA-06317,43,1
RCA-06318,45,1
RCA-06319,43,1
RCA-06320,45,1
RCA-06321,47,1
RCA-06322,45,1
RCA-06323,44,1
RCA-06324,46,1
RCA-06325,45,1
RCA-06326,43,1
RCA-06327,46,1
RCA-06328,49,1
RCA-06329,47,1
RCA-06330,46,1
RCA-06331,45,1
RCA-06332,47,1
RCA-06333,45,1
RCA-06334,45,1
RCA-06335,44,1
RCA-06336,44,1
RCA-06337,44,1
RCA-06338,41,1
RCA-06339,46,1
RCA-06340,55,1
RCA-06341,45,1
RCA-06342,43,1
RCA-06343,44,1
RCA-06344,44,1
RCA-06345,46,1
RCA-06346,48,1
RCA-06347,49,1
RCA-06348,46,1
RCA-06349,42,1
RCA-06350,45,1
RCA-06351,46,1
RCA-06352,42,1
RCA-06353,45,1
RCA-06354,45,1
